time,od,inducer,replicate,flu,phi,growth_rate,production_rate,gr,pr
0.5522222222222222,0.1152,2000.0,1,244.0,2118.0555555555557,0.07388078470824966,943.1589537223342,0.037401536214892006,845.4430570420644
0.8283333333333334,0.1172,2000.0,1,258.0,2201.3651877133107,0.054059341416555176,725.5404178632116,0.03120543719175364,905.2522805611123
1.1047222222222222,0.1187,2000.0,1,291.0,2451.558550968829,0.03506001732624367,807.9527444022201,0.03508837354370564,875.6837571342127
1.3808333333333334,0.1195,2000.0,1,311.0,2602.510460251046,0.019699788690300826,924.3747000833445,0.04546105082377124,1015.2968017308875
1.6569444444444446,0.12,2000.0,1,352.0,2933.3333333333335,0.03169014084507029,950.7042253521122,0.05884236967724522,1137.6253387076008
1.9330555555555555,0.1216,2000.0,1,374.0,3075.657894736842,0.0506327438314094,759.4911574711422,0.06878089172687672,1333.929868469651
2.2091666666666665,0.1234,2000.0,1,403.0,3265.80226904376,0.0542966062175321,1159.3059165364964,0.07863255742747158,1508.1011049343792
2.4852777777777777,0.1253,2000.0,1,453.0,3615.323224261772,0.06499223082320124,1415.636833299051,0.08929591854447697,1667.4286469873928
2.7616666666666667,0.1279,2000.0,1,501.0,3917.122752150117,0.07925316431920079,1358.5280996876147,0.09910911914017331,1826.439481297479
3.037777777777778,0.1309,2000.0,1,549.0,4194.041252864783,0.08438714794496543,1535.5694134247806,0.10901159439447991,2044.659092830471
3.313888888888889,0.134,2000.0,1,612.0,4567.164179104478,0.09189465149103578,1851.4069491576329,0.12133210022584237,2342.892676270143
3.59,0.1377,2000.0,1,686.0,4981.844589687727,0.10520640180954992,1880.5644323457095,0.12936561992066506,2419.049873606241
3.866111111111111,0.142,2000.0,1,755.0,5316.901408450704,0.11349788874089638,2053.164054751041,0.13539121467143253,2585.44885505224
4.142222222222222,0.1466,2000.0,1,847.0,5777.62619372442,0.12345225572612703,2592.383156891569,0.14819780859814524,2776.2500413993007
4.418611111111111,0.152,2000.0,1,965.0,6348.684210526316,0.12741015546884135,2309.572109879627,0.16416922588160546,2749.655829715135
4.6947222222222225,0.1573,2000.0,1,1041.0,6617.927527018436,0.1289363645317551,2302.435080924199,0.18281334542538136,2935.6047281783485
4.970833333333333,0.1632,2000.0,1,1165.0,7138.480392156862,0.15201503136465858,2973.724701148065,0.19569508967668742,2999.7857465822844
5.246944444444445,0.171,2000.0,1,1309.0,7654.970760233918,0.17367362067139658,2573.334745313983,0.20665210312289187,2991.81827652733
5.523055555555556,0.1796,2000.0,1,1408.0,7839.643652561247,0.17947327618270886,2500.5265445680784,0.21409211996310817,3040.0530203036847
5.799166666666666,0.1888,2000.0,1,1557.0,8246.822033898305,0.1802247803895348,2962.1625064832215,0.21959812866825568,2878.7807553585176
6.075555555555556,0.1984,2000.0,1,1717.0,8654.233870967742,0.19707364064919,2773.1723944970718,0.23128691503861842,2887.8918673330254
6.351666666666667,0.2104,2000.0,1,1861.0,8845.057034220532,0.2022591824712534,2521.7847005990325,0.2346206516666547,2909.0895180971847
6.627777777777778,0.2219,2000.0,1,2010.0,9058.134294727355,0.19504136128170543,2448.2179240381433,0.2410206995543435,3066.222002665667
6.903888888888889,0.2343,2000.0,1,2161.0,9223.218096457533,0.21563439536064055,2689.6333184768055,0.24601207641085565,3192.6093622537674
7.18,0.2498,2000.0,1,2358.0,9439.55164131305,0.2196525832335888,2689.4755240812365,0.23784853267358474,3109.0013343472538
7.456111111111111,0.2646,2000.0,1,2532.0,9569.160997732426,0.210674416323836,2776.7817176283515,0.2366094901942695,3250.1305534240305
7.7325,0.2806,2000.0,1,2764.0,9850.32074126871,0.21867767290053755,2960.6577011264308,0.23645794940706216,3177.7263724901036
8.008611111111112,0.2985,2000.0,1,2991.0,10020.100502512563,0.20808266685540397,2651.082373638822,0.23392617008584157,3359.655419956924
